diseased,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07
0,300,-716,150,41,-362,58,246
1,268,-202,333,193,-134,35,182
1,424,369,590,346,532,689,714
1,-73,-515,-47,-231,-242,-316,-167
1,291,-513,184,69,-138,106,295
1,315,-190,156,154,343,379,482
0,464,179,133,298,683,603,488
1,293,-200,178,132,15,259,404
0,822,384,352,504,876,1244,1024
0,327,-142,214,199,156,332,368
0,320,-3,252,230,179,231,166
1,63,-445,44,-41,-412,-212,-25
1,494,983,183,336,1293,1142,742
1,152,-2132,68,-250,-130,-270,247
1,190,620,71,166,607,689,413
1,190,620,71,166,607,689,413
1,190,620,71,166,607,689,413
0,190,620,71,166,607,689,413
0,453,58,250,299,603,810,698
0,136,-187,56,22,276,460,460
0,19,-417,110,-67,-38,-84,3
0,19,-417,110,-67,-38,-84,3
0,19,-417,110,-67,-38,-84,3
1,19,-417,110,-67,-38,-84,3
0,147,-403,86,-40,-166,337,371
1,920,1651,979,1049,1293,912,400
1,523,-699,279,303,-212,567,458
1,369,-1426,502,176,-1147,-249,253
0,955,478,367,518,878,1437,1431
0,78,-109,53,-61,241,447,272
1,384,-1171,98,10,-518,140,461
0,372,-51,182,165,156,328,331
1,649,-6,203,331,412,574,487
1,259,73,186,156,353,272,216
0,310,207,98,127,496,434,272
1,123,-616,84,-6,-316,90,183
1,87,-511,99,42,-184,-185,-107
1,87,-511,99,42,-184,-185,-107
1,264,609,167,234,905,533,328
1,152,1529,33,361,1132,486,2
1,418,832,200,351,849,692,438
1,667,57,342,362,600,1026,904
1,192,39,94,98,59,228,207
0,491,827,362,464,1238,857,679
1,101,-1053,-3,-108,-592,-317,-11
1,823,120,417,539,580,684,624
0,176,-547,125,6,-342,-7,185
0,176,-547,125,6,-342,-7,185
0,579,-113,458,506,257,331,489
1,146,-510,146,78,-52,-63,-18
1,1829,105,1808,1657,91,1212,1234
0,200,-309,128,-50,94,245,320
1,72,-84,60,60,16,-42,81
1,355,28,108,156,441,336,245
1,944,958,1074,980,767,614,588
1,342,145,179,203,230,317,295
1,169,406,128,158,307,459,214
1,574,38,236,320,751,767,620
0,236,805,303,296,729,491,250
0,525,388,215,363,798,720,767
0,515,-742,209,121,-139,398,612
1,577,184,256,370,375,639,620
0,512,895,308,478,1062,793,513
1,87,184,8,72,87,-118,-145
1,112,446,67,129,416,124,53
1,207,168,87,126,412,368,419
0,411,125,120,206,711,658,548
0,378,21,219,224,426,342,464
1,777,-428,328,351,188,724,752
0,7,-1821,25,-249,-1154,-571,-146
1,178,-111,77,66,540,451,391
0,0,-1455,221,-220,-1130,-668,-241
1,2628,2493,2490,2525,2491,2833,2390
1,600,791,688,570,1108,430,533
1,271,173,78,129,286,736,678
0,783,359,1273,874,557,485,371
0,564,41,253,330,532,697,650
1,273,1108,155,343,1290,735,319
1,636,-5,242,392,543,796,763
0,333,1074,237,417,1238,742,415
0,713,925,368,573,1178,1035,842
1,422,1406,606,601,1249,326,69
1,913,1946,1034,1071,1795,930,490
1,645,528,323,558,1004,887,773
1,438,494,200,323,776,529,417
1,222,310,291,249,442,151,82
0,124,-14,70,94,-70,144,178
0,314,610,161,219,606,489,365
1,373,119,188,246,488,616,683
1,4048,2569,3867,3983,2382,2973,2442
0,801,239,296,474,482,1065,924
0,327,615,118,212,589,471,328
0,383,314,237,289,327,331,216
1,693,-172,365,478,183,773,715
0,511,348,156,318,834,1223,1035
1,164,6,68,60,387,482,345
1,-4,-1019,15,-98,-969,-45,60
1,293,165,148,183,804,601,359
0,76,84,83,10,51,310,236
1,2026,1471,1898,1997,1395,1992,2199
1,2026,1471,1898,1997,1395,1992,2199
0,2026,1471,1898,1997,1395,1992,2199
0,666,145,229,381,397,887,796
1,658,-552,265,266,485,705,968
1,-141,-798,-66,-256,-671,-555,-234
1,293,165,148,183,804,601,359
1,166,160,89,107,558,513,406
0,776,1255,711,765,1194,1043,674
1,332,390,181,233,588,671,477
0,50,171,-30,41,195,89,121
1,477,60,162,250,420,697,626
1,153,152,70,98,620,315,214
0,407,-537,168,226,51,346,423
1,449,359,242,345,966,737,609
0,305,950,154,333,824,626,259
1,228,607,118,258,530,505,304
1,228,607,118,258,530,505,304
1,282,-179,182,72,-62,304,395
1,835,-166,281,305,346,930,861
1,209,-625,63,-56,-288,-18,190
0,319,-43,142,215,116,232,261
0,279,-501,142,150,-104,316,270
1,617,-20,160,251,121,688,617
0,174,-586,139,92,-373,112,188
0,322,64,134,202,169,297,294
0,1107,801,1087,1068,1047,1194,1113
1,412,351,210,241,756,867,740
1,397,-344,130,82,17,236,255
1,31,-292,-11,-60,-151,103,109
0,632,-329,294,292,217,638,679
1,1016,438,400,618,1128,1157,1099
1,393,232,249,222,709,548,499
1,92,35,-114,-44,262,582,480
1,155,-322,56,4,-968,130,247
0,219,-345,198,82,-194,255,261
1,157,770,273,278,581,20,-111
0,-41,-583,-131,-210,-475,-331,-154
0,147,-430,75,102,163,28,82
0,1869,79,1848,1698,280,408,746
0,1077,1091,1074,1059,1325,1008,835
0,453,-248,204,200,436,515,519
0,389,1055,176,407,1293,660,449
0,602,203,297,461,544,629,513
0,602,203,297,461,544,629,513
0,602,203,297,461,544,629,513
0,82,-320,56,4,-304,38,118
0,379,-179,40,41,482,568,911
1,614,-624,198,119,336,610,927
0,630,-404,226,182,307,843,1011
1,174,106,92,150,63,200,84
0,36,56,86,69,-229,-125,-107
1,416,278,144,245,578,545,451
1,517,-151,254,267,184,657,658
1,780,-1351,892,687,-973,-24,275
1,340,630,183,295,707,450,355
0,360,528,189,278,798,691,447
1,383,-16,128,207,342,434,314
1,818,-194,931,616,488,494,603
1,342,96,550,270,213,173,230
0,679,41,365,444,449,499,482
0,766,68,725,620,406,602,803
1,32,13,15,-31,147,214,163
1,244,-163,105,34,35,536,456
1,171,-396,16,80,-421,-32,114
1,410,7,245,332,339,547,634
1,263,-305,169,99,17,241,221
0,294,-1236,89,-21,-640,-66,170
0,207,545,118,225,666,369,220
1,2,-738,-25,-68,-199,-331,-63
1,230,774,129,295,584,553,151
1,521,-9,277,338,142,563,594
0,603,-292,227,270,296,746,724
0,300,1158,165,362,911,431,261
0,300,1158,165,362,911,431,261
1,-102,-419,-9,-36,-415,-519,-350
1,257,-653,163,55,131,77,144
1,377,153,458,381,51,-65,-2
0,377,153,458,381,51,-65,-2
1,204,-833,-13,-117,-111,48,411
0,403,196,169,258,609,677,489
1,-32,-1890,-32,-326,-1534,-499,-170
1,377,153,458,381,51,-65,-2
0,377,153,458,381,51,-65,-2
0,292,-96,205,165,246,215,242
0,74,75,8,41,47,41,30
0,74,75,8,41,47,41,30
1,-59,-428,2,-137,-408,-349,-186
1,264,390,162,220,424,318,259
1,593,-341,304,402,543,668,493
0,251,-34,137,222,-137,82,87
0,118,-355,-21,-28,-189,468,451
1,327,-239,150,231,140,252,305
1,25,-19,-73,24,-129,-29,-15
1,239,246,127,82,443,434,535
0,412,575,227,462,622,429,239
1,447,29,201,218,422,464,489
0,107,10,80,125,72,120,200
1,385,-35,160,182,471,637,564
1,-82,-1180,-10,-269,-950,-550,-201
1,262,982,132,303,755,405,90
0,104,-820,18,-123,-222,-150,145
0,194,389,52,211,194,264,95
1,601,-171,334,418,963,675,479
1,365,225,182,296,368,608,387
1,116,-639,47,-5,-283,-124,16
1,116,-639,47,-5,-283,-124,16
1,400,668,233,308,819,862,609
1,769,-301,886,795,188,334,621
1,-39,-2536,-8,-391,-1919,-777,-241
1,264,-496,134,155,145,258,395
0,100,311,56,112,353,176,92
0,638,53,248,349,636,837,734
0,823,383,331,522,996,826,757
0,393,-405,318,300,185,384,260
1,333,1620,314,489,1521,826,352
0,546,868,462,531,987,822,542
1,110,65,47,63,149,126,151
1,78,-632,34,19,-381,41,37
0,276,-55,128,116,135,291,261
0,106,18,16,49,224,104,157
0,106,18,16,49,224,104,157
0,106,18,16,49,224,104,157
0,106,18,16,49,224,104,157
0,106,18,16,49,224,104,157
0,106,18,16,49,224,104,157
0,106,18,16,49,224,104,157
1,625,318,311,387,556,731,624
0,391,121,146,245,169,524,448
0,591,703,522,520,869,623,444
1,444,72,624,525,170,-50,-73
0,318,-164,174,150,-73,189,271
1,370,881,419,449,734,482,224
0,100,311,56,112,353,176,92
0,77,-260,152,26,524,-154,68
1,548,126,257,273,328,701,648
1,151,-1183,81,-44,-717,-195,16
1,151,-1183,81,-44,-717,-195,16
1,326,-1130,177,195,150,-9,84
1,449,250,203,241,351,682,626
1,370,792,187,314,868,718,493
1,369,-352,148,195,88,229,290
0,106,18,16,49,224,104,157
0,106,18,16,49,224,104,157
0,106,18,16,49,224,104,157
0,106,18,16,49,224,104,157
0,106,18,16,49,224,104,157
1,786,718,349,542,1263,1207,1060
1,479,-505,236,134,148,369,616
0,248,174,120,185,358,413,373
0,248,174,120,185,358,413,373
0,4579,3507,4246,4397,4128,3658,3065
1,132,-636,344,19,-671,-112,55
1,575,-10,232,313,338,921,824
0,248,174,120,185,358,413,373
0,654,-83,307,341,534,762,799
1,90,-314,36,35,-2,34,78
1,244,70,125,158,219,299,269
1,395,131,185,287,778,465,560
1,133,-1062,230,38,-746,-222,14
1,133,-1062,230,38,-746,-222,14
0,258,244,94,185,426,253,202
1,-121,-1147,-42,-277,-773,-546,-179
1,267,1,134,164,170,262,260
0,-18,-705,-8,-109,-491,-364,-158
0,407,372,446,370,380,436,320
0,214,414,114,244,256,82,7
0,1269,9,1047,1017,346,994,1234
1,239,-799,108,74,-79,62,150
1,555,104,205,266,772,890,698
0,402,59,159,273,441,411,364
1,36,6,12,43,114,-227,-192
1,555,104,205,266,772,890,698
0,960,-131,422,583,922,970,717
1,313,-488,136,86,76,259,345
0,672,224,351,456,591,559,543
0,1781,1062,1843,1713,1326,1586,1663
0,1781,1062,1843,1713,1326,1586,1663
0,1781,1062,1843,1713,1326,1586,1663
0,1781,1062,1843,1713,1326,1586,1663
0,1781,1062,1843,1713,1326,1586,1663
0,761,493,335,521,906,894,802
0,3398,1604,3236,3013,2191,2305,2398
0,595,-313,809,591,79,417,561
0,239,-1,188,238,309,116,139
0,178,-123,86,77,52,155,159
1,474,407,209,301,522,609,449
1,77,-44,86,72,-284,-189,-39
0,420,-244,240,240,437,685,610
0,141,-181,82,60,-103,140,174
1,167,-660,223,17,-261,60,117
0,87,-482,59,41,-159,202,214
1,366,295,186,308,88,592,414
0,1781,1062,1843,1713,1326,1586,1663
0,708,493,312,487,1007,995,806
0,1038,336,953,872,622,835,785
1,435,108,201,233,419,617,529
1,628,301,329,427,476,684,640
1,628,301,329,427,476,684,640
0,628,301,329,427,476,684,640
1,309,264,158,260,304,443,405
1,309,264,158,260,304,443,405
0,1781,1062,1843,1713,1326,1586,1663
0,631,136,271,411,807,1085,1038
0,313,14,131,197,311,325,297
1,309,-9,149,202,250,392,320
0,-33,-1320,-20,-134,-1139,-602,-246
0,513,773,274,380,804,789,628
0,599,259,300,338,776,850,782
0,565,1190,580,625,945,799,468
1,1183,-7,1246,1028,330,964,1241
1,465,80,220,259,414,626,517
1,76,661,37,111,773,-127,-84
1,192,441,248,228,266,115,56
0,365,70,225,185,500,529,490
1,99,186,50,67,238,167,102
1,396,271,217,284,460,515,449
1,149,-337,89,13,-272,33,123
0,522,452,272,338,763,786,624
1,505,1131,325,521,-1138,784,458
1,973,908,1252,991,840,846,641
1,398,-525,187,105,-318,184,352
0,218,141,62,205,419,278,221
1,901,-429,1010,778,388,611,768
1,506,338,188,312,418,697,521
1,467,508,243,295,678,670,518
0,254,115,102,151,473,294,304
1,189,263,100,145,93,223,212
1,439,-609,190,85,-390,237,364
0,488,-26,245,277,246,471,482
0,488,-26,245,277,246,471,482
1,638,482,279,369,967,943,759
1,508,457,242,372,829,802,597
0,310,1183,206,386,1105,805,381
1,637,43,324,376,276,536,522
1,181,-204,65,16,-115,128,80
1,473,469,217,333,880,684,452
0,293,-22,182,124,-98,249,239
0,10,-730,8,-160,-829,-128,86
1,254,-491,-68,-58,-339,89,135
1,261,323,135,176,502,327,182
0,148,-81,79,49,35,30,3
1,327,-286,195,175,-158,200,265
0,465,58,210,263,314,500,509
0,431,369,216,314,766,559,468
1,327,-286,195,175,-158,200,265
1,628,998,519,644,1170,884,612
0,558,271,247,345,429,753,658
0,487,-264,207,211,123,477,525
1,139,-2681,77,-135,-1607,-674,-76
1,139,-2681,77,-135,-1607,-674,-76
0,449,-405,248,154,-109,238,402
1,449,-405,248,154,-109,238,402
1,859,1753,686,895,1587,1274,765
0,343,704,176,294,759,585,384
1,489,172,244,319,573,641,595
1,435,241,226,301,320,537,506
1,435,241,226,301,320,537,506
0,404,-227,663,426,-223,66,178
0,404,-227,663,426,-223,66,178
0,543,-8,244,330,139,628,625
0,383,290,189,302,533,537,437
0,363,126,190,193,319,449,439
1,517,506,277,409,497,598,468
1,360,-469,188,108,14,89,331
0,491,371,241,355,613,559,507
0,484,676,334,430,1156,815,587
0,358,113,170,196,418,435,389
0,571,-572,274,342,-21,596,532
0,394,511,217,323,511,612,470
1,437,492,385,455,477,443,299
1,447,542,243,346,648,646,540
1,443,-463,222,152,-181,291,362
0,203,356,109,143,396,326,239
1,544,390,248,340,605,699,580
1,656,506,345,457,3538,961,824
0,538,-110,365,416,307,212,320
0,149,356,30,103,-935,240,174
0,649,180,344,495,466,811,644
1,191,-297,42,62,-108,150,227
1,320,-966,141,117,-26,220,182
1,378,299,231,386,656,400,326
1,892,41,383,576,1094,983,854
1,8,-2360,48,-337,-1971,-864,-279
0,445,95,232,240,440,475,492
1,242,-187,101,215,83,239,229
1,572,740,316,411,799,965,622
0,317,-63,161,190,256,325,312
0,-334,-1452,-194,-510,-1047,-746,-402
1,525,1373,222,437,1757,1198,707
0,-74,-787,-144,-99,-594,-452,-399
1,214,567,417,311,674,39,-50
0,571,944,296,491,899,895,691
1,362,286,205,283,505,531,458
1,240,76,112,166,270,348,310
0,240,76,112,166,270,348,310
0,373,-277,224,111,-62,433,604
1,284,-323,224,253,-314,12,92
1,346,292,173,394,443,394,153
1,653,965,330,531,1240,934,733
1,358,521,196,286,544,594,424
1,358,521,196,286,544,594,424
0,358,521,196,286,544,594,424
1,358,521,196,286,544,594,424
0,185,-206,99,114,277,51,139
1,489,884,244,439,1146,792,532
1,459,112,263,286,404,516,498
1,459,112,263,286,404,516,498
0,459,112,263,286,404,516,498
1,116,681,128,132,338,194,119
0,328,-14,176,191,260,319,267
0,328,-14,176,191,260,319,267
0,67,-213,23,-17,2278,-16,3
0,540,254,225,330,698,764,639
1,248,113,129,172,278,312,309
1,122,-221,72,52,18,88,188
1,386,387,206,204,801,749,644
0,925,-626,245,264,346,728,1046
1,386,387,206,204,801,749,644
1,925,-626,245,264,346,728,1046
0,181,530,88,186,362,318,217
1,386,387,206,204,801,749,644
0,925,-626,245,264,346,728,1046
0,459,218,222,305,723,597,551
1,371,168,192,165,754,614,630
0,863,-598,287,245,93,848,884
1,275,-141,162,131,280,183,227
1,302,-168,117,150,69,233,250
1,1325,270,1301,1223,821,630,579
1,1325,270,1301,1223,821,630,579
1,371,168,192,165,754,614,630
0,863,-598,287,245,93,848,884
1,371,168,192,165,754,614,630
1,863,-598,287,245,93,848,884
1,275,-1487,161,16,-985,9,284
0,275,-1487,161,16,-985,9,284
1,396,545,191,340,800,570,420
0,708,93,456,542,538,650,702
1,708,93,456,542,538,650,702
1,708,93,456,542,538,650,702
0,708,93,456,542,538,650,702
0,708,93,456,542,538,650,702
1,19,-2387,-21,-231,-1873,-717,-222
1,1619,1190,1747,1671,1122,1482,1342
1,375,165,161,197,288,712,562
0,510,282,308,357,674,881,645
0,510,282,308,357,674,881,645
0,-70,-1788,-47,-417,-978,-548,-119
0,366,-286,154,209,270,613,521
1,145,-382,93,51,-302,-348,-64
1,600,1370,667,640,1705,966,690
1,310,-219,68,41,30,306,430
0,194,378,92,114,457,428,386
0,376,-240,194,274,-76,378,349
1,162,-601,53,89,-282,-156,-67
0,2782,40,2848,2501,878,1435,1759
1,2782,40,2848,2501,878,1435,1759
0,2782,40,2848,2501,878,1435,1759
1,1360,1069,1304,1284,1213,1263,972
1,103,-771,520,72,-773,-528,-259
1,454,-751,277,286,164,315,446
1,336,65,174,349,516,293,199
1,787,95,385,419,608,787,777
0,483,162,205,237,445,689,584
1,787,95,385,419,608,787,777
0,170,-1166,51,-145,-617,-210,102
1,147,-1200,129,-100,-848,5,258
1,546,70,315,346,225,595,548
0,546,70,315,346,225,595,548
1,210,-1035,434,155,-1172,-430,-10
1,69,-272,68,18,-126,0,74
0,245,565,165,214,975,513,365
0,82,296,48,18,-20,49,10
0,287,-812,146,141,-143,-180,-8
1,258,150,-92,41,447,355,253
0,763,1149,524,652,1468,1164,949
1,325,-111,131,140,80,623,529
1,419,115,201,340,291,360,321
1,475,-534,679,386,-417,-403,-126
0,534,391,240,368,559,909,732
0,1896,1224,2128,1936,1241,1598,1538
1,229,-88,191,188,82,36,24
0,355,410,187,348,839,596,451
0,493,-541,227,224,265,565,451
0,493,-541,227,224,265,565,451
1,809,750,350,542,1061,1418,1129
1,714,378,393,591,515,748,360
1,187,79,197,264,-297,-243,-118
1,211,-25,89,120,478,533,472
0,777,-133,765,598,58,453,820
0,173,132,100,109,40,303,280
1,768,248,412,613,741,791,465
1,29,-411,20,-80,48,-125,-66
1,232,-477,151,200,-130,8,92
1,232,-477,151,200,-130,8,92
1,232,-477,151,200,-130,8,92
1,232,-477,151,200,-130,8,92
1,287,-379,194,203,161,432,487
1,540,-735,265,291,-469,403,536
1,319,-43,182,266,23,279,327
0,372,-1006,199,30,-501,125,366
0,409,103,205,245,431,599,516
0,30,-1135,6,-180,-938,-264,-29
1,252,13,146,141,41,426,355
0,498,432,225,310,794,785,602
0,360,-505,211,81,-262,144,282
0,275,-207,129,76,16,237,234
1,108,-497,161,-36,-482,-101,43
0,200,-1068,168,92,-99,-249,-20
0,200,-1068,168,92,-99,-249,-20
0,321,330,147,231,263,595,485
0,96,-467,63,-6,34,248,291
0,96,-467,63,-6,34,248,291
0,-27,-620,403,-129,-484,-469,-366
1,3018,713,3095,2730,1246,1374,1480
0,1216,475,1137,1069,676,842,632
0,1216,475,1137,1069,676,842,632
1,456,558,191,347,757,880,679
1,-129,-1368,11,-330,-1256,-696,-283
0,-33,-672,-50,-196,-2934,-181,-30
1,686,157,321,405,1036,873,743
0,843,856,824,884,835,800,635
1,3214,2426,3041,3052,2528,2917,2580
0,210,-143,81,102,287,254,232
1,338,509,181,301,573,565,409
0,97,-837,53,-77,-745,-204,25
1,695,712,986,786,646,384,200
1,1051,613,1090,1005,687,879,845
1,383,-584,235,100,-390,463,440
1,290,-174,115,80,-59,166,188
0,399,846,216,322,967,814,553
1,442,40,164,242,552,656,603
0,364,-492,196,80,-186,179,287
0,324,-614,133,29,160,174,338
1,457,-135,172,224,168,677,649
0,100,186,76,37,-28,110,60
1,416,302,168,264,379,608,493
1,367,23,193,264,278,452,459
1,37,72,26,83,170,20,-4
1,-1,-89,-1,15,-11,-39,-43
0,266,65,130,195,309,399,368
0,166,-758,155,24,-606,-75,142
1,671,1396,403,612,1445,1299,752
0,267,180,73,159,363,447,418
1,671,1396,403,612,1445,1299,752
1,222,268,111,210,358,257,187
0,724,228,304,455,686,765,536
1,324,836,292,361,991,592,503
0,265,894,242,347,961,509,392
0,188,587,114,193,540,24,15
1,188,587,114,193,540,24,15
1,579,612,181,370,1086,886,703
1,665,-522,424,546,277,973,826
1,78,-3218,12,-335,-2149,-698,-35
1,671,1396,403,612,1445,1299,752
1,243,-1525,147,-118,-801,-128,264
1,243,-1525,147,-118,-801,-128,264
1,-15,-1354,-56,-272,-1008,-410,-24
0,339,109,116,194,317,493,446
1,306,-93,164,199,673,396,443
0,306,-93,164,199,673,396,443
1,672,332,372,443,3658,747,722
1,586,365,263,346,509,953,750
0,398,-508,189,68,-140,262,384
1,398,-508,189,68,-140,262,384
1,909,449,307,569,846,1186,1204
0,-94,-1463,-12,-311,-1149,-544,-65
1,623,580,321,501,1164,871,725
1,513,421,264,305,915,762,966
1,514,-90,301,356,322,527,448
1,30,-418,116,-30,-411,-186,-23
1,-76,-530,37,-117,-585,-382,-252
1,184,-1014,77,57,-410,-8,245
1,52,-1594,62,-178,-993,-499,-66
1,236,-782,116,-8,-2927,3,212
0,385,437,222,380,-130,251,124
1,121,-1205,69,-60,-618,-175,95
0,241,-1565,153,-108,-1109,4,358
0,404,702,200,314,610,683,473
1,1138,966,768,892,1489,1326,1039
1,718,349,923,698,634,529,532
0,128,-899,23,-91,-725,-444,-121
0,128,-899,23,-91,-725,-444,-121
0,826,235,1040,720,-99,105,388
0,273,282,139,143,407,507,408
0,521,-235,526,364,252,153,738
1,671,243,321,457,418,778,594
1,48,-1082,178,-99,-992,-471,-87
1,10,-3087,-51,-443,-1571,-880,-176
0,-15,-430,46,-80,-427,-290,-156
0,125,71,107,90,240,94,39
0,-29,-1469,93,-203,-1336,-804,-305
1,38,-93,-42,-16,-168,-122,58
0,699,545,333,459,845,850,697
0,613,-344,358,390,564,883,898
1,207,200,143,125,224,272,192
0,38,-93,-42,-16,-168,-122,58
0,844,390,1290,810,938,698,920
0,459,-182,167,237,478,677,638
1,118,-1143,-39,-174,-746,-66,184
1,483,721,516,449,564,613,552
0,315,-253,143,180,-172,78,205
0,357,340,143,315,660,345,291
0,357,340,143,315,660,345,291
0,481,-331,151,263,344,720,636
1,636,3,216,266,-1123,694,622
0,79,-606,99,51,-307,-172,-97
1,507,-1344,245,195,-377,339,423
1,521,448,241,436,639,738,527
0,611,-541,216,290,423,913,899
0,300,256,144,229,354,319,209
1,392,-451,258,317,452,110,214
0,233,271,97,206,326,235,197
1,233,271,97,206,326,235,197
1,97,-762,63,-37,2,-4,235
0,209,104,113,165,121,92,48
0,-31,-1092,153,-110,-246,-637,-378
1,316,72,135,149,66,667,561
0,234,193,90,190,334,270,212
0,241,558,246,242,377,272,114
1,955,498,695,751,833,1042,774
0,209,104,113,165,121,92,48
0,352,1079,214,365,1192,765,533
1,2370,2048,2501,2414,2127,2316,2252
1,2370,2048,2501,2414,2127,2316,2252
0,309,-445,150,23,-94,122,257
1,21,-736,32,-122,-563,-397,-132
1,17,-534,-16,-51,-73,-205,-87
0,260,541,139,182,661,500,318
1,276,-1,56,19,207,478,559
0,941,139,817,766,289,607,578
0,941,139,817,766,289,607,578
1,226,-76,262,255,-138,-226,-134
0,641,-298,237,254,213,524,621
1,161,-42,67,31,219,200,165
1,-88,-462,-305,-256,-210,-150,-4
0,502,-70,250,404,210,271,360
1,356,-807,208,147,-381,26,369
1,744,44,383,474,744,1416,1135
0,198,82,105,65,331,297,266
1,254,738,143,300,617,697,451
1,208,-220,79,-11,9,243,419
1,372,-1484,212,20,-947,241,405
1,121,-530,86,34,480,-26,22
1,2831,1491,2985,2732,1610,1924,1661
1,521,91,298,363,475,607,557
1,237,-123,104,30,14,217,329
0,368,232,199,317,427,343,275
0,234,414,130,140,737,467,317
0,234,414,130,140,737,467,317
1,537,554,310,534,1159,581,495
1,278,-507,147,109,-70,272,325
1,544,-1850,269,146,-427,399,665
0,319,1087,145,402,591,289,119
1,132,55,87,63,133,306,212
0,145,-287,13,42,143,163,224
0,358,120,192,249,150,490,436
0,58,-1581,61,-187,-756,-594,-36
1,344,-386,100,146,-329,160,294
0,-19,-845,-46,-251,-589,81,111
1,239,-815,142,-5,-575,-45,180
0,260,-354,155,55,-315,161,289
1,566,-385,1198,539,-177,-489,-201
1,371,-905,211,213,-737,-356,-76
1,17,-1984,2,-289,-1175,-748,-231
1,17,-1984,2,-289,-1175,-748,-231
1,17,-1984,2,-289,-1175,-748,-231
1,17,-1984,2,-289,-1175,-748,-231
1,253,-216,123,148,-859,192,297
0,-51,-876,-47,-206,-677,-351,-98
1,237,-123,104,30,14,217,329
1,261,-372,125,117,-181,219,287
1,402,129,236,227,539,713,586
1,2227,1257,2727,2155,986,1335,1567
1,2227,1257,2727,2155,986,1335,1567
1,2227,1257,2727,2155,986,1335,1567
1,2227,1257,2727,2155,986,1335,1567
1,144,-919,83,11,-371,-43,104
1,316,-258,165,128,205,298,291
1,3771,400,3880,3495,1536,1118,690
0,401,-762,135,211,-152,483,545
0,194,-335,107,75,-140,4,150
1,274,-250,151,137,3,231,321
1,677,529,917,717,180,343,490
1,275,524,153,197,669,733,478
0,534,945,299,542,765,793,507
0,790,799,529,565,1257,1303,855
0,790,799,529,565,1257,1303,855
1,158,-39,26,82,145,182,155
0,158,-39,26,82,145,182,155
0,170,-349,88,32,64,231,227
1,275,-349,111,99,-42,290,394
1,461,1045,249,508,1005,730,429
1,143,-28,72,80,111,181,181
1,187,144,-135,29,682,594,452
0,97,-130,44,-34,-38,114,103
